1	196	292	2	4	0	0	0	1
1	0
1	0
0.000000000000000	0.000000000000500	0.000000000000600	0.000000000000700	0.000000000000800	0.000000000000900	0.000000000001000	0.000000000001100	0.000000000001200	0.000000000001300	0.000000000001400	0.000000000001500	0.000000000001600	0.000000000001700	0.000000000001800	0.000000000001900	0.000000000002000	0.000000000002100	0.000000000002200	0.000000000002300	0.000000000002400	0.000000000002500	0.000000000002600	0.000000000002700	0.000000000002800	0.000000000002900	0.000000000003000	0.000000000003100	0.000000000003200	0.000000000003300	0.000000000003400	0.000000000003500	0.000000000003600	0.000000000003700	0.000000000003800	0.000000000003900	0.000000000004000	0.000000000004100	0.000000000004200	0.000000000004300	0.000000000004400	0.000000000004500	0.000000000004600	0.000000000004700	0.000000000004800	0.000000000004900	0.000000000005000	0.000000000005100	0.000000000005200	0.000000000005300	0.000000000005400	0.000000000005500	0.000000000005600	0.000000000005700	0.000000000005800	0.000000000005900	0.000000000006000	0.000000000006100	0.000000000006200	0.000000000006300	0.000000000006400	0.000000000006500	0.000000000006600	0.000000000006700	0.000000000006800	0.000000000006900	0.000000000007000	0.000000000007100	0.000000000007200	0.000000000007300	0.000000000007400	0.000000000007500	0.000000000007600	0.000000000007700	0.000000000007800	0.000000000007900	0.000000000008000	0.000000000008100	0.000000000008200	0.000000000008300	0.000000000008400	0.000000000008500	0.000000000008600	0.000000000008700	0.000000000008800	0.000000000008900	0.000000000009000	0.000000000009100	0.000000000009200	0.000000000009300	0.000000000009400	0.000000000009500	0.000000000009600	0.000000000009700	0.000000000009800	0.000000000009900	0.000000000010000	0.000000000010100	0.000000000010200	0.000000000010300	0.000000000010400	0.000000000010500	0.000000000010600	0.000000000010700	0.000000000010800	0.000000000010900	0.000000000011000	0.000000000011100	0.000000000011200	0.000000000011300	0.000000000011400	0.000000000011500	0.000000000011600	0.000000000011700	0.000000000011800	0.000000000011900	0.000000000012000	0.000000000012100	0.000000000012200	0.000000000012300	0.000000000012400	0.000000000012500	0.000000000012600	0.000000000012700	0.000000000012800	0.000000000012900	0.000000000013000	0.000000000013100	0.000000000013200	0.000000000013300	0.000000000013400	0.000000000013500	0.000000000013600	0.000000000013700	0.000000000013800	0.000000000013900	0.000000000014000	0.000000000014100	0.000000000014200	0.000000000014300	0.000000000014400	0.000000000014500	0.000000000014600	0.000000000014700	0.000000000014800	0.000000000014900	0.000000000015000	0.000000000015100	0.000000000015200	0.000000000015300	0.000000000015400	0.000000000015500	0.000000000015600	0.000000000015700	0.000000000015800	0.000000000015900	0.000000000016000	0.000000000016100	0.000000000016200	0.000000000016300	0.000000000016400	0.000000000016500	0.000000000016600	0.000000000016700	0.000000000016800	0.000000000016900	0.000000000017000	0.000000000017100	0.000000000017200	0.000000000017300	0.000000000017400	0.000000000017500	0.000000000017600	0.000000000017700	0.000000000017800	0.000000000017900	0.000000000018000	0.000000000018100	0.000000000018200	0.000000000018300	0.000000000018400	0.000000000018500	0.000000000018600	0.000000000018700	0.000000000018800	0.000000000018900	0.000000000019000	0.000000000019100	0.000000000019200	0.000000000019300	0.000000000019400	0.000000000019500	0.000000000019600	0.000000000019700	0.000000000019800	0.000000000019900	0.000000000020000
399.365557	0.009961	0.011336	0.011462	0.013376	0.012211	0.011541	0.015085	0.013605	0.013007	0.015343	0.011159	0.011276	0.012194	0.011433	0.010665	0.012489	0.011379	0.009867	0.009540	0.011731	0.008888	0.012048	0.011045	0.011174	0.010630	0.011551	0.011802	0.009835	0.010887	0.010089	0.010580	0.011702	0.009480	0.009174	0.009620	0.009907	0.009756	0.010106	0.008509	0.009017	0.007864	0.009005	0.010200	0.010557	0.010504	0.009122	0.009898	0.009951	0.010519	0.010154	0.008563	0.009628	0.008517	0.009680	0.010929	0.009794	0.009150	0.009140	0.009416	0.009308	0.007878	0.008810	0.009482	0.008717	0.008813	0.008056	0.008391	0.009820	0.008939	0.008804	0.007483	0.008527	0.007977	0.009278	0.008438	0.008980	0.008724	0.007876	0.009576	0.008010	0.007547	0.006957	0.008756	0.007716	0.007099	0.008371	0.007651	0.007733	0.007674	0.006943	0.008369	0.007858	0.007183	0.005052	0.005921	0.004727	0.006871	0.007291	0.004471	0.005915	-0.001579	0.008050	0.006802	0.007066	0.007131	0.007773	0.007644	0.006133	0.007238	0.008056	0.008097	0.006339	0.007737	0.006216	0.005747	0.006749	0.006932	0.005899	0.006135	0.007084	0.006726	0.007090	0.006235	0.006600	0.005718	0.006888	0.006092	0.006864	0.007151	0.005946	0.005989	0.006904	0.006336	0.005760	0.007432	0.007454	0.007016	0.006807	0.006804	0.006752	0.005975	0.006299	0.006474	0.005429	0.005857	0.007122	0.006257	0.004891	0.006101	0.007138	0.005993	0.004949	0.007018	0.005501	0.007130	0.006282	0.005020	0.005474	0.005075	0.006644	0.006003	0.004926	0.004496	0.006450	0.005626	0.006277	0.005344	0.006804	0.005331	0.004828	0.006643	0.006194	0.005960	0.006357	0.006113	0.005972	0.005947	0.005455	0.006148	0.005410	0.005230	0.005032	0.005609	0.005667	0.005341	0.005337	0.005410	0.005717	0.005066	0.005614	0.005618	0.006482	0.004347	0.006415	0.005617	0.005267
400.337971	0.011735	0.012198	0.014276	0.013734	0.013766	0.012327	0.014733	0.014534	0.014242	0.014356	0.013009	0.013096	0.012807	0.011955	0.011593	0.013311	0.011807	0.010486	0.010914	0.012448	0.011511	0.013168	0.012471	0.011898	0.011708	0.011661	0.012061	0.011087	0.011161	0.011236	0.011564	0.012424	0.012304	0.011121	0.010229	0.011256	0.010920	0.010772	0.009954	0.010390	0.010039	0.010889	0.010572	0.009980	0.010135	0.010460	0.010591	0.010647	0.011363	0.010814	0.009786	0.009985	0.009605	0.010363	0.011290	0.010457	0.009649	0.010126	0.009376	0.010137	0.010020	0.009357	0.010040	0.009341	0.010026	0.009524	0.009168	0.009737	0.009075	0.009902	0.009685	0.009040	0.009010	0.010180	0.010141	0.009858	0.008972	0.008294	0.009181	0.008707	0.009281	0.009029	0.008672	0.008905	0.008468	0.008918	0.009377	0.009108	0.009175	0.008300	0.008374	0.008638	0.008830	0.006262	0.005910	0.006357	0.007578	0.007972	0.006260	0.007244	0.001407	0.008081	0.008413	0.007352	0.008714	0.008821	0.008662	0.007886	0.008009	0.008036	0.007760	0.007783	0.007981	0.007565	0.007648	0.007659	0.007536	0.007067	0.007737	0.007441	0.007635	0.007889	0.007952	0.007366	0.007367	0.008092	0.007647	0.007619	0.007711	0.006273	0.006906	0.007373	0.007559	0.007206	0.007874	0.007637	0.007410	0.007705	0.007323	0.007092	0.006364	0.006842	0.006716	0.006830	0.007646	0.008041	0.007604	0.007023	0.007429	0.006906	0.006876	0.006642	0.007102	0.006990	0.006980	0.006957	0.006905	0.006948	0.006846	0.006550	0.006964	0.006625	0.006751	0.006543	0.006428	0.007384	0.006225	0.006546	0.006570	0.006874	0.006690	0.007129	0.006865	0.006480	0.006396	0.006547	0.006481	0.006942	0.006410	0.006846	0.006343	0.006988	0.006747	0.006260	0.007096	0.006098	0.006778	0.006352	0.006096	0.006371	0.006237	0.007219	0.006560	0.006211	0.006132	0.006079
401.310385	0.009738	0.010988	0.013176	0.012696	0.013269	0.011234	0.013766	0.013263	0.012795	0.013213	0.013080	0.012590	0.012249	0.011133	0.010805	0.012609	0.010211	0.010420	0.010242	0.011792	0.011583	0.012834	0.011485	0.010990	0.011112	0.010948	0.011030	0.010026	0.010093	0.010679	0.011098	0.011692	0.012584	0.011288	0.010068	0.010575	0.010270	0.010125	0.009621	0.009613	0.010151	0.011132	0.009915	0.009860	0.008812	0.009854	0.009565	0.009886	0.010143	0.009528	0.009486	0.009156	0.008743	0.009189	0.010162	0.009455	0.009135	0.009433	0.008819	0.009269	0.009501	0.008669	0.009744	0.008220	0.008971	0.009319	0.007963	0.008311	0.007621	0.008715	0.009440	0.008192	0.008316	0.009149	0.009290	0.008988	0.007890	0.007141	0.007989	0.008072	0.008904	0.008749	0.007131	0.007654	0.008146	0.007999	0.008277	0.008811	0.008507	0.007570	0.006978	0.008010	0.008684	0.005185	0.005274	0.006161	0.007005	0.007004	0.005135	0.006615	0.001638	0.007000	0.007630	0.006264	0.007837	0.007835	0.007669	0.007301	0.006873	0.007288	0.006419	0.006793	0.007144	0.006850	0.006969	0.007119	0.007040	0.006302	0.007006	0.006585	0.006650	0.006980	0.007413	0.006899	0.006932	0.007185	0.006965	0.006715	0.006434	0.005956	0.006189	0.006382	0.006930	0.005945	0.006573	0.006963	0.006431	0.007072	0.005543	0.006477	0.005863	0.005493	0.006046	0.006286	0.006803	0.006661	0.007070	0.006462	0.006554	0.006045	0.006272	0.006115	0.006137	0.006367	0.005571	0.006452	0.006357	0.006418	0.006982	0.005447	0.006099	0.005812	0.006915	0.005894	0.005855	0.006239	0.005360	0.005250	0.005742	0.006549	0.005579	0.006190	0.005669	0.005083	0.005559	0.005212	0.005810	0.006134	0.005577	0.006455	0.005778	0.005734	0.005798	0.005625	0.006797	0.005481	0.006039	0.005431	0.005788	0.005642	0.005034	0.005848	0.006524	0.004806	0.004922	0.005170
402.282799	0.010163	0.010878	0.014208	0.013160	0.014090	0.011667	0.013547	0.013676	0.013245	0.013304	0.014274	0.013599	0.012997	0.011679	0.011324	0.013216	0.011056	0.011187	0.010887	0.012846	0.013063	0.013879	0.012466	0.011523	0.011935	0.011084	0.011654	0.010611	0.010889	0.011247	0.011639	0.012293	0.013470	0.012619	0.011039	0.011716	0.010781	0.011310	0.010486	0.010526	0.010770	0.011876	0.010178	0.009563	0.008577	0.010284	0.009775	0.010318	0.010393	0.010129	0.010379	0.009793	0.009558	0.009900	0.010186	0.010139	0.009160	0.009819	0.009231	0.009922	0.010474	0.009126	0.010054	0.008665	0.009222	0.009833	0.008163	0.008979	0.007700	0.009652	0.010068	0.008574	0.009057	0.008973	0.009754	0.009719	0.008627	0.007557	0.008420	0.008739	0.009813	0.009545	0.006809	0.008572	0.008861	0.008068	0.009531	0.009582	0.009496	0.009077	0.007341	0.008331	0.008773	0.005451	0.005483	0.006765	0.007762	0.007045	0.005963	0.007232	0.003867	0.007043	0.007862	0.006706	0.008584	0.008572	0.008226	0.008009	0.007205	0.007205	0.006746	0.007847	0.007566	0.007442	0.007809	0.007819	0.007165	0.006667	0.007773	0.007330	0.007352	0.006980	0.008684	0.006298	0.007670	0.007905	0.007904	0.007214	0.006475	0.006191	0.006709	0.006652	0.007502	0.006620	0.006863	0.007759	0.006650	0.007961	0.005606	0.006496	0.005905	0.006046	0.006223	0.007227	0.007553	0.006445	0.007895	0.007760	0.007141	0.005916	0.006689	0.007725	0.005880	0.006980	0.006014	0.006815	0.007465	0.007194	0.007756	0.005773	0.006399	0.006599	0.007813	0.006434	0.005991	0.006534	0.005059	0.005068	0.006082	0.007252	0.005360	0.006645	0.006615	0.005008	0.005705	0.005535	0.006125	0.007121	0.005311	0.007115	0.006692	0.006392	0.006395	0.005737	0.007303	0.006001	0.007002	0.006189	0.006091	0.005410	0.005379	0.006051	0.007051	0.004295	0.005430	0.005457
403.255213	0.012946	0.014325	0.014627	0.015647	0.014651	0.014011	0.017447	0.016000	0.015829	0.016812	0.014088	0.014400	0.013994	0.013916	0.013236	0.014920	0.013362	0.012356	0.012100	0.014494	0.012192	0.014476	0.013926	0.013278	0.012974	0.013446	0.013798	0.012172	0.013064	0.012834	0.013277	0.014116	0.013016	0.012361	0.011819	0.012768	0.011773	0.012321	0.011540	0.011389	0.011161	0.012316	0.011892	0.012624	0.011937	0.011847	0.012229	0.012519	0.012494	0.011957	0.010629	0.011463	0.011038	0.012121	0.012843	0.012193	0.011248	0.011322	0.011150	0.011666	0.010442	0.010627	0.011408	0.010727	0.011333	0.010673	0.010245	0.011258	0.010940	0.010786	0.010358	0.010242	0.010281	0.011597	0.010927	0.011348	0.010625	0.009640	0.010671	0.009954	0.009689	0.009724	0.010421	0.010094	0.009564	0.010390	0.010462	0.009924	0.009856	0.009292	0.009328	0.009893	0.009564	0.008252	0.007287	0.007324	0.009001	0.009500	0.006965	0.008297	0.005536	0.009234	0.009288	0.008578	0.009518	0.009667	0.010240	0.008393	0.008847	0.009345	0.009243	0.008783	0.009558	0.008474	0.008504	0.009032	0.008302	0.007732	0.008426	0.008638	0.008678	0.008898	0.008133	0.008594	0.008110	0.009089	0.008200	0.008424	0.008431	0.007623	0.008038	0.008613	0.007923	0.007663	0.008908	0.009242	0.008528	0.008580	0.008407	0.008228	0.007837	0.007692	0.008191	0.007770	0.008296	0.008812	0.008789	0.007516	0.008296	0.008569	0.007989	0.006972	0.008248	0.007695	0.008012	0.008598	0.007377	0.007698	0.007651	0.007822	0.007705	0.007606	0.007134	0.007524	0.007622	0.007996	0.007248	0.008038	0.007079	0.007362	0.008450	0.007559	0.008064	0.008298	0.008089	0.007760	0.007334	0.007628	0.007297	0.008094	0.007326	0.007457	0.007632	0.006960	0.008085	0.007400	0.007580	0.007291	0.007038	0.007092	0.007195	0.008277	0.007091	0.007447	0.007079	0.006914
404.227627	0.013295	0.014422	0.015486	0.015423	0.015169	0.014146	0.016676	0.015947	0.015595	0.016135	0.015072	0.014437	0.014599	0.013825	0.013234	0.015235	0.013131	0.012932	0.012254	0.014653	0.013424	0.014908	0.013808	0.013884	0.013513	0.012994	0.013692	0.012793	0.012893	0.012680	0.012852	0.013943	0.014407	0.012990	0.012152	0.013252	0.012306	0.012318	0.011603	0.012298	0.011713	0.013188	0.011707	0.012120	0.011038	0.011806	0.011590	0.012074	0.012794	0.011907	0.011167	0.011382	0.011702	0.011886	0.012719	0.011967	0.011269	0.011616	0.011010	0.011776	0.011145	0.011099	0.011476	0.010356	0.011101	0.011242	0.010342	0.010571	0.009657	0.010515	0.010858	0.010378	0.010415	0.011621	0.011362	0.010972	0.010524	0.009552	0.010719	0.009871	0.010446	0.010344	0.009416	0.010291	0.009728	0.010263	0.010826	0.010500	0.010405	0.009614	0.009606	0.009583	0.009638	0.007191	0.007104	0.008121	0.009240	0.009668	0.007027	0.008465	0.006323	0.009355	0.009185	0.008341	0.009610	0.010495	0.010105	0.009020	0.008698	0.009086	0.009128	0.008945	0.009584	0.008718	0.008916	0.009071	0.008630	0.007975	0.008841	0.008652	0.008694	0.009024	0.008649	0.008760	0.008779	0.009276	0.009210	0.008574	0.008481	0.007783	0.007859	0.008650	0.008393	0.008181	0.009000	0.009050	0.008343	0.008865	0.008135	0.008544	0.007357	0.008135	0.007934	0.007917	0.008532	0.009044	0.008785	0.008415	0.008345	0.008201	0.007667	0.007695	0.008070	0.008207	0.008185	0.008049	0.008060	0.008216	0.008166	0.007468	0.007673	0.007547	0.008001	0.007634	0.007565	0.007921	0.007060	0.007341	0.007257	0.007828	0.007706	0.007722	0.007991	0.007596	0.007650	0.007694	0.007889	0.007764	0.007337	0.008034	0.007497	0.007603	0.007958	0.007381	0.008048	0.007006	0.007839	0.007088	0.007643	0.007154	0.006993	0.007881	0.007408	0.007280	0.007184	0.007150
405.200041	0.012041	0.012925	0.015043	0.014850	0.014422	0.013234	0.015282	0.014548	0.014542	0.014728	0.014720	0.014651	0.013886	0.012903	0.012301	0.014247	0.012302	0.011679	0.012314	0.013930	0.013523	0.014717	0.012974	0.012742	0.013088	0.012581	0.012832	0.012142	0.011808	0.012263	0.012259	0.013248	0.014087	0.013132	0.012042	0.012595	0.011998	0.011850	0.011378	0.011321	0.011538	0.012716	0.011210	0.011105	0.010361	0.011202	0.010971	0.011597	0.011729	0.011261	0.010840	0.010508	0.010846	0.010772	0.011445	0.011223	0.010388	0.010738	0.010229	0.011117	0.011118	0.010094	0.010667	0.009736	0.010553	0.010726	0.008949	0.009744	0.008898	0.010246	0.010772	0.009522	0.009997	0.010429	0.010668	0.010399	0.009264	0.008756	0.009245	0.009617	0.010017	0.010258	0.008256	0.009062	0.009587	0.009353	0.009922	0.010254	0.010044	0.009218	0.008570	0.009259	0.009444	0.006456	0.006596	0.007924	0.008284	0.008555	0.006821	0.008052	0.006393	0.008155	0.009007	0.007522	0.009185	0.009313	0.009068	0.008417	0.007900	0.008480	0.007931	0.008641	0.008887	0.008141	0.008298	0.008654	0.008101	0.007347	0.008187	0.008198	0.007415	0.008123	0.008658	0.007797	0.008004	0.008596	0.007974	0.008247	0.007590	0.006944	0.007582	0.007681	0.008106	0.007247	0.008053	0.008115	0.007317	0.008806	0.007003	0.007141	0.006838	0.007179	0.007032	0.007332	0.008317	0.007710	0.008320	0.007867	0.007606	0.007070	0.007277	0.007482	0.006885	0.007625	0.007081	0.007589	0.007982	0.007388	0.007857	0.006590	0.007033	0.006993	0.007630	0.006796	0.007039	0.007464	0.006043	0.006291	0.006521	0.007452	0.006560	0.007383	0.007048	0.005810	0.006904	0.006926	0.006841	0.007442	0.006170	0.007924	0.006891	0.007138	0.007010	0.006826	0.007542	0.006362	0.007411	0.006728	0.006541	0.006553	0.006240	0.007212	0.007390	0.005783	0.006301	0.006221
406.172455	0.011555	0.012859	0.014619	0.015220	0.014350	0.013184	0.015950	0.015181	0.014915	0.015559	0.014638	0.014133	0.013557	0.013267	0.012926	0.014779	0.013009	0.011850	0.011740	0.013747	0.013140	0.014697	0.013340	0.012852	0.013017	0.012546	0.012967	0.012227	0.011888	0.012550	0.012700	0.013608	0.013845	0.012865	0.011699	0.012349	0.012136	0.012386	0.011164	0.011753	0.011263	0.012770	0.011558	0.011301	0.010607	0.011115	0.010883	0.011555	0.011852	0.011431	0.010467	0.010641	0.010874	0.011294	0.011745	0.011058	0.010744	0.010970	0.010817	0.010987	0.011043	0.010211	0.011062	0.010072	0.010672	0.010468	0.009350	0.010220	0.009676	0.010317	0.010580	0.009635	0.010297	0.010889	0.010335	0.010521	0.009831	0.008884	0.009624	0.009452	0.010078	0.010169	0.008695	0.009332	0.009544	0.009667	0.009881	0.010074	0.010079	0.009182	0.008728	0.009171	0.009477	0.007273	0.006805	0.007415	0.008570	0.008656	0.006772	0.008017	0.007125	0.008410	0.008877	0.007985	0.009107	0.009193	0.009613	0.008185	0.008272	0.008535	0.008101	0.008434	0.008478	0.007994	0.008686	0.008192	0.008064	0.007359	0.008325	0.008128	0.007693	0.007811	0.008143	0.008019	0.008401	0.008240	0.008344	0.008097	0.007521	0.007359	0.007304	0.007476	0.008227	0.007267	0.007842	0.008619	0.007774	0.008351	0.006774	0.007832	0.007181	0.007065	0.007470	0.007492	0.008144	0.008139	0.008223	0.007773	0.008208	0.007500	0.007414	0.007135	0.007089	0.007747	0.007568	0.007719	0.007677	0.007591	0.007917	0.007027	0.007091	0.007086	0.007430	0.007096	0.006770	0.007143	0.006736	0.006518	0.006593	0.007097	0.006792	0.007323	0.007163	0.006308	0.007144	0.006739	0.007322	0.007347	0.006673	0.007484	0.007215	0.007316	0.007001	0.006202	0.007789	0.006520	0.007521	0.007179	0.006497	0.006662	0.006605	0.007207	0.007312	0.006281	0.006725	0.006354
407.144869	0.012162	0.012983	0.015470	0.015067	0.015152	0.013605	0.015201	0.015848	0.015075	0.015225	0.015890	0.015384	0.014697	0.013776	0.013065	0.015557	0.012512	0.013174	0.012612	0.014675	0.014636	0.015728	0.014046	0.013072	0.013074	0.013183	0.013750	0.012671	0.011971	0.013065	0.013117	0.013950	0.015727	0.013842	0.012379	0.013399	0.011915	0.012196	0.011741	0.012489	0.012354	0.014226	0.011197	0.011134	0.010063	0.011856	0.011302	0.011921	0.011904	0.012068	0.011454	0.010944	0.011213	0.011241	0.012278	0.011863	0.010633	0.011656	0.010587	0.011867	0.012105	0.010469	0.011172	0.009830	0.010581	0.011385	0.009733	0.010209	0.009083	0.010905	0.011643	0.009563	0.010690	0.010639	0.011465	0.010891	0.009759	0.008913	0.009638	0.009833	0.011398	0.011260	0.008096	0.010011	0.010148	0.009477	0.010836	0.010491	0.011199	0.010450	0.008941	0.009676	0.010212	0.007427	0.006977	0.008506	0.008998	0.008987	0.007658	0.008324	0.007725	0.008000	0.009063	0.007841	0.010433	0.009784	0.010414	0.008895	0.008282	0.008754	0.007949	0.009183	0.008943	0.008364	0.009133	0.009122	0.008489	0.008284	0.009003	0.007903	0.008220	0.008461	0.009782	0.007967	0.008901	0.009106	0.009472	0.008387	0.007907	0.007084	0.007967	0.007758	0.009176	0.008204	0.008328	0.008978	0.007801	0.009071	0.007203	0.007900	0.007266	0.007191	0.007144	0.008374	0.009133	0.008447	0.009300	0.008564	0.008292	0.007170	0.008239	0.008586	0.006715	0.007872	0.006958	0.008253	0.008718	0.008871	0.008881	0.007007	0.007455	0.007877	0.009051	0.007337	0.007667	0.007489	0.006489	0.006426	0.007324	0.008549	0.006744	0.007955	0.007693	0.006545	0.007078	0.006727	0.007507	0.008017	0.006713	0.008038	0.007604	0.007851	0.007537	0.006947	0.008046	0.007077	0.008254	0.007687	0.007083	0.007013	0.006385	0.007655	0.008403	0.006410	0.006462	0.007194
